Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4100.92/ETH,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,
0x0c521ea86f940e380feba9fbc402854f10aed7bc8a879946033bcbffe6ca0ff0,9708825,1637915707,2021-11-26 08:35:07,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,0,0,0,0.00518038705180387,21.24435286848350000,,,,Accepire-BT Contract,
0xf148991dd735b2cc6012b2cd662499dc9467fe3787d96d87e97c2d7f3c563add,9708826,1637915722,2021-11-26 08:35:22,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000112055001232605,0.459528595654814000,,,,Set Sales Agreement,
0xa6b7560f96664f1a061e87eb05f622264b71bb2cc70bc71e3289d99943bd5b3d,9708827,1637915737,2021-11-26 08:35:37,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.00038325999980837,1.57171859841414000,,,,Add Order,
0xfb574e50e1dd6a2102133d0f8826efcae8169f217e09ac9a2b0e0dbd97d6bfce,9708828,1637915752,2021-11-26 08:35:52,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000120506001325566,0.494185470956040000,,,,Create Invoice,
0xc515797c73394afeaa7ba49a790caaa809bf7ec0310f08bf455fa18a01a25810,9708829,1637915767,2021-11-26 08:36:07,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000093206,0.382230350,,,,Confirm Invoice,
0xb81bd0a1f22f6ca139e340f10da038eeae77e5c6a342c45877b31d2ccaf03351,9708830,1637915782,2021-11-26 08:36:22,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.00004913900049139,0.20151510989515100,,,,Confirm Order,
0x08f521de528aba1ae1bbdbfb4266e00f7496b8feb1210b392598cada9976c6bd,9708832,1637915812,2021-11-26 08:36:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000208432501528505,0.854765014168277000,,,,Set Financial Agreement Parties,
0x347b0cf0b57fe08565be0124c3f729c50bfb30bab0eb7dcb4efd82594dbba21b,9708833,1637915827,2021-11-26 08:37:07,0x9049ce69906d3cd891556810c39f09ea921fc087,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000059396000059396,0.243578244563578000,,,,Confirm Financial Agreement,
0x40bb388409ef8ce7c8cfecfc2f56747fa5f4ed4bca0223985bc574224baf23bf,9708834,1637915842,2021-11-26 08:37:22,0x9049ce69906d3cd891556810c39f09ea921fc087,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000278358000139179,1.141523889930760000,,,,Set LC Agreement,
0xf795f6d2182d941957d16f0b2bce0db065f3c3e8ec7e48c6e252d5a97d19f3ea,9708836,1637915872,2021-11-26 08:37:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x4f990ae04768bd176c1d1a4438e81e0e4dbaff0b,,0,0,0,0.000053717000590887,0.220289122063180000,,,,Add Document,
