Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4423.59/ETH,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,
0x57975f74708025752d9701abc4560b9f92ec7ae12c7c9617851f43090c9e356b,9708267,1637907334,2021-11-26 06:15:34,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,,0x029ba522b0b5700db721122b3b3e0a939e349351,0,0,0,0.010360773994819600,45.831816235744000000,,,,Accepire-BT Contract,
0xf28080c9d01242733cc69deee61718586e27f517eac29e354a5380f1cb8177f4,9708268,1637907349,2021-11-26 06:15:49,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000112055001456715,0.495685383893910000,,,,Set Sales Agreement,
0xb92799626447f9163794dddfc35c8a1bfdee652a8376bea5d2e8f1399e40f9d4,9708269,1637907364,2021-11-26 06:16:04,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.00038325999980837,1.69538510255231000,,,,Add Order,
0x9768b18db02d6f20611b5ab53a5a4c3ba9aaaec60092ea788fc2986123aea569,9708270,1637907379,2021-11-26 06:16:19,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000301265001325566,1.332672847213760000,,,,Create Invoice,
0x2f775dbf7eddfbfe59cdfda3b687a53add99b81f7441c9ec2954a863a15bf1c8,9708271,1637907394,2021-11-26 06:16:34,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000093206,0.412305130,,,,Confirm Invoice,
0xc177d445edc8354269de6d82a9238e66197ab6d8d3775d42c31a7a9010e01121,9708272,1637907409,2021-11-26 06:16:49,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000122847500589668,0.543426975133449000,,,,Confirm Order,
0xe6642db2359ea692f80d5b32de5d5f3fbb13db265a450455f218d21a4ae6470e,9708274,1637907439,2021-11-26 06:17:19,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000277909999861045,1.229359896285320000,,,,Set Financial Agreement Parties,
0x7455978b3642b752f915441d77b51315bf2acd55ae8d25341eab66abb92902c6,9708276,1637907469,2021-11-26 06:17:49,0x9049ce69906d3cd891556810c39f09ea921fc087,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000059396,0.262743552,,,,Confirm Financial Agreement,
0x6cad7e3b9da4efd24b654225c222211905dc0369e98bd2db3dc2b3a44e277864,9708277,1637907484,2021-11-26 06:18:04,0x9049ce69906d3cd891556810c39f09ea921fc087,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000347947501530969,1.539177088297380000,,,,Set LC Agreement,
0x5d6437d1b2593605bb3ae6f0fb095f375eb0d9b024647ba560817bb9734917d2,9708278,1637907499,2021-11-26 06:18:19,0x9049ce69906d3cd891556810c39f09ea921fc087,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000107434,0.475243968,,,,Add Document,
0xc1d81ac83e17996549173727f7615098fe3f366259d0b5098ab170930ba74ec0,9708280,1637907529,2021-11-26 06:18:49,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000095441999952279,0.422196276568902000,,,,Validate Document,
0x11c0991a8f03dbe17c021216e44fb11aca72f0ffab037b59860aed353f6169f5,9708281,1637907544,2021-11-26 06:19:04,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000377736004532832,1.670949212291390000,,,,Set Shipping Agreement,
0x91d5497f94275623230945a632b91fa38c4f4d914247a1dcb1011cd729110144,9708282,1637907559,2021-11-26 06:19:19,0x00b73d5f916c2f010e391d0ea39b8ed95dc8d9a6,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000058894,0.260522909,,,,Verify Goods,
0xad0e4fe024cc2f74cc8108b275a173abdbc96bfbd2a4fb6b846b486aa831f9cf,9708283,1637907574,2021-11-26 06:19:34,0x413209e0c7b8bede4d6a510a8282fd7e92811eee,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.00005100300034002,0.22561636227410900,,,,Verify Goods,
0x9a2a72c4bd35736b9cb431de588a114d3ac4a9d492fa7fddd4fb24f38a46ce2b,9708285,1637907604,2021-11-26 06:20:04,0x209b153a796c1924b675e5cd9476384cd38e9387,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.000065058,0.287789918,,,,Initiate Shipment,
0x4ea3faea17a63d16e7d07153fe3180606c24f1e42b87b14d1cd0d4b5f7b3165f,9708287,1637907634,2021-11-26 06:20:34,0xe323b722518c16b903eb840d6ee00c504bfec25b,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.0000681,0.3012465,,,,Verify Goods,
0x34df5fb10b3966fc58fcdc21d2b115487d82a191b9eaf70f1ecb6bbbc136a9e5,9708289,1637907664,2021-11-26 06:21:04,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x029ba522b0b5700db721122b3b3e0a939e349351,,0,0,0,0.00004469400029796,0.19770793277805300,,,,Confirm Shipment,
