Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4058.33/Eth,TxnFee(ETH),TxnFee(USD),Method,Status,ErrCode,
0x8e721bba75e143166e9b7b05a3c07da3c426d4a99239c64223991ea213080bba,157059,1638088192,2021-11-28 08:29:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,0,0,4058.33,0.0000000518079986,0.000210253954958338,Accepire-BT Contract,,,
0xb17406a64e9e88027e701c23eb888dd636bd8120d300753a2c07268c6d027ea0,157060,1638088192,2021-11-28 08:29:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000001119613912,0.00000454376272748696,Set Sales Agreement,,,
0xb78fb54cb93765bfbbb2a95d61f65a33fc85eb52b4870f39549f1feccf729854,157061,1638088192,2021-11-28 08:29:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000001948372936,0.00000790714033735688,Add Order,,,
0x041caedc60bdcf479e3004b04543fb0263cf42e37cb3eeb513b4971b74063fb3,157062,1638088192,2021-11-28 08:29:52,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.00000000112812468,0.0000045783022325844,Create Invoice,,,
0xb98cceee3e12122ecec4248dfc0d73ab111dd09ec0a2260adbe9fbd82affcf54,157063,1638088192,2021-11-28 08:29:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000000466089112,0.00000189154342590296,Confirm Invoice,,,
0xb636953e951fefab6d3ed08e3d4ab34022a800a79c8ed44ed19031c02c199de2,157064,1638088192,2021-11-28 08:29:52,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000000511449112,0.00000207562927470296,Confirm Order,,,
0xfb63ef021546a377662af53c546e9be73be902b6ec0725ee910d5d8f67ab2509,157065,1638088192,2021-11-28 08:29:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000001415613912,0.00000574502840748696,Set Financial Agreement Parties,,,
0x00df252e9eb62d3b6abf8e1002a3527d4e460556a7f2404070dfc9fcc330bc82,157070,1638088192,2021-11-28 08:29:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000000338039112,0.00000137187426940296,Confirm Financial Agreement,,,
0x1791ac50733b88c50137eca77257164055530fc3955e32caf04124a6bb9b24c3,157071,1638088192,2021-11-28 08:29:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.000000001390858328,0.00000564456207827224,Set LC Agreement,,,
0xcd2a20ad0ff783e04a77291805aaeae335368aef2c65e9d263ced54a134a03b4,157072,1638088192,2021-11-28 08:29:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x28c2a6cae55038cbea34c90a371edb6eae0b7ce0,,0,0,4058.33,0.00000000053023084,0.0000021518517248972,Add Document,,,
