Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4297.34/Eth,TxnFee(ETH),TxnFee(USD),Method,Status,ErrCode,
0xe795d659baff6a1c7f07a39e67588f02fbbea91f45c68369617e2148ca73832a,137484,1637753692,2021-11-24 11:34:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,0,0,0,0.0000000518079986,0.0002226365847037,Accepire-BT Contract,,,
0x59d10596372fa164817e397a784c9661c7f039d9cab7381eb734bc311c09172f,137485,1637753692,2021-11-24 11:34:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000001119613912,0.000004811361648594,Set Sales Agreement,,,
0x5f02184ed536a22e6ee1b6a645b0191ef9dfadc2b791e8127437522d98f9b777,137486,1637753692,2021-11-24 11:34:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000001948372936,0.000008372820952790,Add Order,,,
0x407873a2f7424ebad676e232a0f9ca206cdf87c183cd27f34561a6ef0205438a,137487,1637753692,2021-11-24 11:34:52,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.00000000112812468,0.00000484793531235,Create Invoice,,,
0x6e3f2797e642b9b13aa6c0b6b3d0a6797fc202e9c0ec5748ec9e25c126a108d3,137488,1637753692,2021-11-24 11:34:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000466089112,0.000002002943384562,Confirm Invoice,,,
0xece3c3e946bde272c84074f78ea01d6d502a6ae1dee121faf809c88b701d0e80,137489,1637753692,2021-11-24 11:34:52,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000511449112,0.000002197870726962,Confirm Order,,,
0x50345d79405c5f2db989239caa0d583e152102d56a189e18a830f62427d59ba2,137490,1637753692,2021-11-24 11:34:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000001415613912,0.000006083374288594,Set Financial Agreement Parties,,,
0x55b461ba0a4a13b400a0409b2c4ceeee96276faa50a12d2cb5ac75ba0476dbca,137491,1637753692,2021-11-24 11:34:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000338039112,0.000001452668997562,Confirm Financial Agreement,,,
0xac40adb0524b64b86e893762e78fe1a334241ca4efa0ba7083c1d85d21a47601,137492,1637753692,2021-11-24 11:34:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000001390858328,0.000005976991127248,Set LC Agreement,,,
0x7fd06a2515ba94f968e31b67f16884aa7917769c400b93c43417a6f7a70a37f9,137493,1637753692,2021-11-24 11:34:52,0x9049ce69906d3cd891556810c39f09ea921fc087,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.00000000053023084,0.00000227858219797,Add Document,,,
0xdc2b2122ee22cfc72e99d2bb59941990bdff1376ed41c28129dd7b59008cb5ec,137494,1637753692,2021-11-24 11:34:52,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.00000000051727084,0.00000222288867157,Validate Document,,,
0x57614d5962f527ba62ec70de3720f844d31122a07d2f0ac869ba62b99da2193d,137495,1637753692,2021-11-24 11:34:52,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000001935761432,0.000008318625032191,Set Shipping Agreement,,,
0x9cc481012d1f83c202fc39d274ee48a030ab1345deb108f78a9cd9c3a5e7a60e,137497,1637753692,2021-11-24 11:34:52,0x00b73d5f916c2f010e391d0ea39b8ed95dc8d9a6,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000315529112,0.000001355935874162,Verify Goods,,,
0xa987155dc1deb2827d0ce12e30f278741255f0e90ce13e3c0bfb65db2069a1bd,137499,1637753692,2021-11-24 11:34:52,0x413209e0c7b8bede4d6a510a8282fd7e92811eee,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000361079112,0.000001551679711162,Verify Goods,,,
0x3f19c4369583643db50b5520e2fee29169acdff6b7583d66213abf5d9d92c58f,137500,1637753692,2021-11-24 11:34:52,0x209b153a796c1924b675e5cd9476384cd38e9387,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000400349112,0.000001720436252962,Initiate Shipment,,,
0x6c1b824e16e0672770d5ba1e7f3328b0ace3e990b06de4f49a31638ad392debb,137502,1637753692,2021-11-24 11:34:52,0xe323b722518c16b903eb840d6ee00c504bfec25b,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000361559112,0.000001553742434362,Verify Goods,,,
0x7fe9a3e170143cf8a0f912992b15c41bfea3e9960c027618947d2bee1c3fe79e,137503,1637753692,2021-11-24 11:34:52,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000339019112,0.000001456880390762,Confirm Shipment,,,
0x1ca466468e7672fadd1fbe60b463aadcd30f39745b2456ec063bfc8715e30844,137504,1637753884,2021-11-24 11:38:04,0x9049ce69906d3cd891556810c39f09ea921fc087,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000001159482744,0.000004982691575101,Set Payment Agreement,,,
0xd9d91c778551e459c656e1b8563500b070589f54d5f1a2e57edaf32d7d90d1a5,137505,1637753884,2021-11-24 11:38:04,0x9049ce69906d3cd891556810c39f09ea921fc087,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000361638968,0.000001554085602745,Initiate Payment,,,
0xfc0b58d9b57e1a7f63154950bbe2fc19f6b5e99f933f7ed1c34d2cdc9cd9f98e,137506,1637753884,2021-11-24 11:38:04,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000339579112,0.000001459286901162,Processpayment,,,
0xbdf3adf20629f6cee1288e8bda43407e8951c5590475f2b466e8e0c1f6387d9f,137508,1637753884,2021-11-24 11:38:04,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x33c19d7b0fdcb315397071316fb187c5aea91fe8,,0,0,0,0.000000000370408968,0.000001591773274545,Payment Received,,,
