Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4326.83/Eth,TxnFee(ETH),TxnFee(USD),Method,Status,ErrCode,
0xed0aab1bf7a5229bbb56d1c10ada5b328a8aaaeaf6f42c30002bfc0af7a33514,140124,1637803108,2021-11-25 01:18:28,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,,0x5d62651f389ac6ad50973b660d98779e1017f59c,0,0,0,0.000000051807482525,0.000224162169613646,Accepire-BT Contract,,,
0x925a772c9fa24ed48d5f33efc4096c4afe9764810c51258b15e07fb0304622b4,140125,1637803108,2021-11-25 01:18:28,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000001119605923,0.000004844344495814,Set Sales Agreement,,,
0x24b1a2d32c2acb21afdfd500bc4fee3b5eb8fed00183aaaa8b4e8dd9bcc7e55c,140127,1637803108,2021-11-25 01:18:28,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000001948363819,0.000008430239022964,Add Order,,,
0x10507bbd24645b4f8b68e429801574ca45294318a796be5cc6ef2f2e2d5bc13c,140128,1637803108,2021-11-25 01:18:28,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000001128116595,0.000004881168726744,Create Invoice,,,
0x3d20d852ee0604a7413a24a61974559dfd8ecf936e80217e44248a3d9b9a046c,140129,1637803108,2021-11-25 01:18:28,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000000466081723,0.000002016656381528,Confirm Invoice,,,
0xf76d33d9e921e02e398bcfea8bb6af37de70cf9984d8779a9a8a1c140375a564,140130,1637803108,2021-11-25 01:18:28,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000000511441723,0.000002212921390328,Confirm Order,,,
0x38a99042dab7dbfebbd40a5ab3a224bacad0b0ff92ed45e6bfabd67aa0cde559,140131,1637803108,2021-11-25 01:18:28,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000001415605923,0.000006125086175814,Set Financial Agreement Parties,,,
0x0e55d798ad6e4b9dd61fe61e2bb490b2411bc5c9448cf845903db8603c2cc7d5,140132,1637803108,2021-11-25 01:18:28,0x9049ce69906d3cd891556810c39f09ea921fc087,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000000338031723,0.000001462605800028,Confirm Financial Agreement,,,
0x575c0d2781014d8cb403e2b34af8ee095bc1b1f636bffd2503380811943db339,140133,1637803108,2021-11-25 01:18:28,0x9049ce69906d3cd891556810c39f09ea921fc087,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000001390849787,0.000006017970583885,Set LC Agreement,,,
0xf973281f734e0878e71d5d9deb53c74c2e276bf965da8d52efa7d8fa44dbe837,140134,1637803108,2021-11-25 01:18:28,0x9049ce69906d3cd891556810c39f09ea921fc087,0x5d62651f389ac6ad50973b660d98779e1017f59c,,0,0,0,0.000000000530223235,0.000002294185799895,Add Document,,,
