"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.495/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0xc1ab673eb06460c3a062e337fc489276d47f29efa1707718cdc69dd2a2291c12","5182910","1637753889","2021-11-24 11:38:09","0xb48b8d4a342054be5bf03981fd36358bf4e2bd29","","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","0","0","0","0.0077710234230885","0.0193887034406058","","","","0x60806040",""
"0x51f151d1f7b86da3191c61912f18984137c1489c9c48bf9172b0858a84671108","5182918","1637753897","2021-11-24 11:38:17","0xb48b8d4a342054be5bf03981fd36358bf4e2bd29","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0001680920807025","0.000419389741352737","","","","Set Sales Agreement",""
"0x4e88275afbcad8989fc9033435ceb901d13595f27a7d4f22a50f9951a113d4d9","5182925","1637753906","2021-11-24 11:38:26","0xb48b8d4a342054be5bf03981fd36358bf4e2bd29","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.000287788403004","0.00071803206549498","","","","Add Order",""
"0x41bdab3d257dbeac7d66d1d8b6cdacf714535f9e2f1d14dd538977492e2d4162","5182932","1637753916","2021-11-24 11:38:36","0xd14960983333af76a1a5d02221ae6a71dd6ab1cd","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0001810948218165","0.000451831580432168","","","","Create Invoice",""
"0x21f58b5e0cbf615424c20754b3af63b18dbda2171fabf98b4e1183048bca5433","5182941","1637753924","2021-11-24 11:38:44","0xb48b8d4a342054be5bf03981fd36358bf4e2bd29","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0000699084845565","0.000174421668968467","","","","Confirm Invoice",""
"0x58a4de0d9397efaaf7025a6f382611d4d262acf1a35c257cd5170a1afdd3aa9b","5182950","1637753934","2021-11-24 11:38:54","0xd14960983333af76a1a5d02221ae6a71dd6ab1cd","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0000737127013845","0.000183913189954328","","","","Confirm Order",""
"0xc2055ceae798e8ce509861f4777c3ea9094dc83abd9282a8bdf1657310ad56de","5182971","1637753955","2021-11-24 11:39:15","0xb48b8d4a342054be5bf03981fd36358bf4e2bd29","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0002084443806525","0.000520068729727988","","","","Set Financial Agreement Parties",""
"0xfed5a196bf7abc4be4849e27fa64ef02d39b9dc672cbe21c888b85b17ce68b22","5182981","1637753964","2021-11-24 11:39:24","0x9049ce69906d3cd891556810c39f09ea921fc087","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.000044549539179","0.000111151100251605","","","","Confirm Financial Agreement",""
"0x28111eb97e9cd9637abd35b4a1f47dfcaad49bdab56113e427fc04b54c7ba9ff","5182991","1637753974","2021-11-24 11:39:34","0x9049ce69906d3cd891556810c39f09ea921fc087","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0002087803998045","0.000520907097512227","","","","Set LC Agreement",""
"0x5101a8cacbfb3d46dea1e7b30bc8dee7a7b5fc62d9999fd61577ec5f8bdc3124","5182999","1637753983","2021-11-24 11:39:43","0x9049ce69906d3cd891556810c39f09ea921fc087","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0000809071114425","0.000201863243049038","","","","Add Document",""
"0xc7521cc242483ab1d634741f32243dc4f4a05f2d255a5229d635e28cd3c79e51","5183013","1637753998","2021-11-24 11:39:58","0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25","0x33c19d7b0fdcb315397071316fb187c5aea91fe8","","0","0","0","0.0000715855801455","0.000178606022463023","","","","Validate Document",""
