Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(MATIC),Value_OUT(MATIC),CurrentValue @ $1.656/MATIC,TxnFee(MATIC),TxnFee(USD),Historical $Price/MATIC,Status,ErrCode,Method,
0x65719d9a9325dd69d2c1de47c247e45ff67bab8829b526311633ae9e6635da02,22031563,1638112373,2021-11-28 15:12:53,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,0,0,0,0.0181313545,0.030025523052,,,,Accepire-BT Contract,
0xa4b7e508f4dcbd0e40782d284473f051a8cc3ffb55f11c5430f0ac3a0a6b1953,22031566,1638112379,2021-11-28 15:12:59,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0003921925,0.00064947078,,,,Set Sales Agreement,
0x362a51a8114e9ebb0dcfe1d6de44388dec9908b9b21f9ec3441a900e788ec351,22031571,1638112389,2021-11-28 15:13:09,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000670705,0.00111068748,,,,Add Order,
0xc4ecdf788bceca03086b229a36d157b9e68c2121e19e879d4c0f9e74373ec32e,22031574,1638112395,2021-11-28 15:13:15,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000421771,0.000698452776,,,,Create Invoice,
0x40d2303d9d3ed721ca9aa0ad2640a19dd5ffd812ff480b03a307581b2fc8343e,22031579,1638112405,2021-11-28 15:13:25,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001631105,0.000270110988,,,,Confirm Invoice,
0x11900b9476994377251dd5968014db26a067f49c2d8ac8135cdcba5ef38c8707,22031583,1638112413,2021-11-28 15:13:33,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001719865,0.000284809644,,,,Confirm Order,
0xfd5a85dd62c4b09841f220e2aa723bc403e328fe50493ca430be1c6dde0620c9,22031590,1638112427,2021-11-28 15:13:47,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0004863425,0.00080538318,,,,Set Financial Agreement Parties,
0x8bba3d83afe6da0a5b59679762c41d6b0cb1e3f48aaa1f24c6502f2581456b82,22031595,1638112437,2021-11-28 15:13:57,0x9049ce69906d3cd891556810c39f09ea921fc087,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000103943,0.000172129608,,,,Confirm Financial Agreement,
0x66cb6d24214383dd533ea36f75b9cdc6decfc9d7156f8e98b36ec229ee172794,22031599,1638112445,2021-11-28 15:14:05,0x9049ce69906d3cd891556810c39f09ea921fc087,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0004871265,0.000806681484,,,,Set LC Agreement,
0x56be30aedbb0b296542a32d86cef50d7349782e5e9ee4bbb853007e25139afaa,22031602,1638112451,2021-11-28 15:14:11,0x9049ce69906d3cd891556810c39f09ea921fc087,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001880095,0.000311343732,,,,Add Document,
0x0a1abb1e48db8ff7fd04718887a9cafe1f94a93ac04f000aac10fca6c0e6e9cd,22031608,1638112463,2021-11-28 15:14:23,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001670235,0.000276590916,,,,Validate Document,
0x4f6d5e592b89e5406c45c70bf457cb211d36dcc1e6a910c621cb54ae5df66bc3,22031613,1638112473,2021-11-28 15:14:33,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000661038,0.001094678928,,,,Set Shipping Agreement,
0x47acbf48a3b2f0b2f5f4b5c92e3fc155988eba59869398b54ba377a5b8210e12,22031616,1638112483,2021-11-28 15:14:43,0x00b73d5f916c2f010e391d0ea39b8ed95dc8d9a6,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001030645,0.000170674812,,,,Verify Goods,
0x4274cbbcb53c79c55b69fc1d5c7903df6b3bfdf85a4fee00520a70fdd3b333cd,22031622,1638112495,2021-11-28 15:14:55,0x413209e0c7b8bede4d6a510a8282fd7e92811eee,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000119007,0.000197075592,,,,Verify Goods,
0xcacc7f11195445290235fcd444edc2c2d78faf5c49e96bf0d9e9d57c30d2cfa8,22031627,1638112505,2021-11-28 15:15:05,0x209b153a796c1924b675e5cd9476384cd38e9387,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001138515,0.000188538084,,,,Initiate Shipment,
0xe3b8dc00558580cc694e7fabcffb72fa3b73a5d0856c19f7b20da71355d5f14d,22031631,1638112513,2021-11-28 15:15:13,0xe323b722518c16b903eb840d6ee00c504bfec25b,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000119175,0.0001973538,,,,Verify Goods,
0x674d059feb655bdc39ee09910ff2fc5944606bedf8b632d216be6a3b53bd42a4,22031636,1638112523,2021-11-28 15:15:23,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000104286,0.000172697616,,,,Confirm Shipment,
0x497f359f1b8f12ef96f247e2d3707981c172feaf2668cc5049e868e0ab874b98,22031641,1638112533,2021-11-28 15:15:33,0x9049ce69906d3cd891556810c39f09ea921fc087,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0004036935,0.000668516436,,,,Set Payment Agreement,
0x94bc3cbfd1369ba91a7fa9064fb969364802c67e7fcfd4ebf9091133c27b0db9,22031645,1638112541,2021-11-28 15:15:41,0x9049ce69906d3cd891556810c39f09ea921fc087,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000112203,0.000185808168,,,,Initiate Payment,
0x778f4ebcd200d030a42a139e8ec0bfe21493477d1115d2d8ee8bb282a56fc97a,22031648,1638112547,2021-11-28 15:15:47,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.000104482,0.000173022192,,,,Processpayment,
0xdddd8c628839f8bfab0edc89a54e1acdab79b84f7f387b580e7070031f3b7c49,22031653,1638112557,2021-11-28 15:15:57,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xafd5ad90f6fcf0d1ab33eb6c10481535baebcfd0,,0,0,0,0.0001058225,0.00017524206,,,,Payment Received,
